SKU_ID,SKU_Name,Category,ABC_Class,Supplier_ID,Supplier_Name,Warehouse_ID,Warehouse_Location,Batch_ID,Received_Date,Last_Purchase_Date,Expiry_Date,Stock_Age_Days,Quantity_On_Hand,Quantity_Reserved,Quantity_Committed,Damaged_Qty,Returns_Qty,Avg_Daily_Sales,Forecast_Next_30d,Days_of_Inventory,Reorder_Point,Safety_Stock,Lead_Time_Days,Unit_Cost_USD,Last_Purchase_Price_USD,Total_Inventory_Value_USD,SKU_Churn_Rate,Order_Frequency_per_month,Supplier_OnTime_Pct,FIFO_FEFO,Inventory_Status,Count_Variance,Audit_Date,Audit_Variance_Pct,Demand_Forecast_Accuracy_Pct,Notes
SKU0602,Beverages Product 492,Beverages,B,S002,PT Indo Fresh,WHDPS,Denpasar - Tabanan,BATCH1864,2025-04-14,2025-02-16,2028-01-13,148,166,17,49,2,1,15.8,428000,10.51,73.0,26,3,6.06,6.1,1005.69,2.86,9.0,0.8694,FEFO,In Stock,-1,2025-07-03,0.07440000000000001,0.6747,
SKU0603,Frozen Product 263,Frozen,C,S008,PT Hygienic Supplies,WHDPS,Denpasar - Tabanan,BATCH6782,2025-06-17,2025-04-27,2026-03-31,84,147,59,23,0,1,21.31,808000,6.9,134.0,49,4,3.05,3.13,447.88,4.35,12.0,0.7167,FEFO,In Stock,3,2025-08-03,0.0742,0.7629,
SKU0604,Beverages Product 306,Beverages,C,S005,PT Agro Raya,WHDPS,Denpasar - Tabanan,BATCH8752,2025-07-05,2025-05-29,2026-11-07,66,414,24,18,1,2,29.96,787000,13.82,143.0,53,3,1.53,1.41,631.39,2.17,7.0,0.943,FIFO,In Stock,-3,2025-06-28,-0.0111,0.7598999999999999,Promotional item
SKU0605,Household Product 320,Household,C,S001,PT Segar Makmur,WHSBY,Surabaya - Sidoarjo,BATCH3077,2025-05-08,2025-04-06,2026-10-23,124,17,1,4,1,0,2.15,73000,7.91,7.0,3,2,4.39,4.08,74.62,3.79,2.0,0.7865000000000001,FIFO,In Stock,4,2025-08-05,0.0736,0.6611,
SKU0606,Pantry Product 141,Pantry,C,S005,PT Agro Raya,WHJKT,Jakarta - Cengkareng,BATCH3860,2025-08-12,2025-06-15,2029-12-30,28,57,7,13,1,0,5.98,137000,9.53,13.0,7,1,13.84,12.54,788.94,3.15,5.0,0.9873999999999999,FIFO,In Stock,0,2025-06-17,0.0817,0.7456999999999999,
SKU0607,Household Product 134,Household,C,S004,PT Nusantara Supplier,WHMDN,Medan - Deli Serdang,BATCH1542,2025-07-25,2025-07-04,2029-07-09,46,210,13,53,1,1,19.01,677000,11.05,62.0,24,2,0.83,0.82,175.33,2.72,7.0,0.9005,FIFO,In Stock,2,2025-08-22,0.0527,0.8837,
SKU0608,Household Product 429,Household,C,S008,PT Hygienic Supplies,WHMDN,Medan - Deli Serdang,BATCH8211,2025-06-03,2025-04-18,2027-10-03,98,58,8,23,4,0,10.04,383000,5.78,47.0,17,3,5.58,5.9,323.38,5.19,4.0,0.9895,FIFO,In Stock,-2,2025-08-14,0.0655,0.9190999999999999,
SKU0609,Household Product 28,Household,B,S005,PT Agro Raya,WHJKT,Jakarta - Cengkareng,BATCH8602,2025-08-27,2025-08-02,2027-08-05,13,146,38,1,0,0,18.63,628000,7.84,32.0,13,1,10.61,11.08,1548.64,3.83,6.0,0.8562000000000001,FEFO,In Stock,1,2025-08-02,-0.016399999999999998,0.9704,
SKU0610,Personal Product 473,Personal Care,A,S009,PT Beverage Nusantara,WHBDG,Bandung - Rancaekek,BATCH7390,2025-06-04,2025-05-05,2030-04-03,97,209,35,9,2,0,23.67,650000,8.83,110.0,39,3,22.1,24.62,4619.03,3.4,12.0,0.8039000000000001,FEFO,In Stock,2,2025-08-22,0.0765,0.6376,
SKU0611,Bakery Product 148,Bakery,B,S008,PT Hygienic Supplies,WHMDN,Medan - Deli Serdang,BATCH9687,2025-03-20,2025-02-05,2025-03-24,173,437,193,157,0,1,58.22,1318,7.51,90.0,32,1,2.0,2.29,874.13,4.0,21.0,0.7976000000000001,FIFO,Expiring Soon,0,2025-08-28,-0.0653,0.7659,
SKU0612,Pantry Product 490,Pantry,A,S007,PT Bakerindo,WHDPS,Denpasar - Tabanan,BATCH6488,2025-03-27,2025-03-10,2027-10-06,166,356,25,15,2,2,28.81,619000,12.36,45.0,16,1,8.27,9.24,2945.54,2.43,14.0,0.8985,FEFO,In Stock,0,2025-08-28,-0.0212,0.7,
SKU0613,Pantry Product 237,Pantry,A,S004,PT Nusantara Supplier,WHDPS,Denpasar - Tabanan,BATCH6528,2025-07-22,2025-06-09,2029-06-20,49,189,5,92,0,1,24.68,760000,7.66,78.0,29,2,13.89,14.94,2625.44,3.92,12.0,0.8633,FIFO,In Stock,-6,2025-07-31,-0.04019999999999999,0.9056000000000001,
SKU0614,Beverages Product 426,Beverages,A,S002,PT Indo Fresh,WHJKT,Jakarta - Cengkareng,BATCH9605,2025-05-27,2025-05-21,2026-12-13,105,278,2,19,1,1,20.31,572000,13.69,97.0,36,3,7.7,8.83,2139.65,2.19,6.0,0.8715999999999999,FEFO,In Stock,0,2025-07-27,-0.0138,0.9122,
SKU0615,Meat Product 99,Meat,C,S001,PT Segar Makmur,WHJKT,Jakarta - Cengkareng,BATCH1931,2025-04-04,2025-02-03,2025-04-11,158,50,27,0,0,0,13.64,363000,3.67,106.0,38,5,2.55,2.72,127.27,8.18,8.0,0.8215,FIFO,Low Stock,0,2025-06-25,-0.066,0.8527,
SKU0616,Beverages Product 62,Beverages,B,S002,PT Indo Fresh,WHDPS,Denpasar - Tabanan,BATCH4027,2025-08-07,2025-06-11,2028-09-14,33,190,22,32,0,2,12.72,339000,14.94,102.0,38,5,5.79,6.12,1099.25,2.01,5.0,0.9795999999999999,FIFO,In Stock,2,2025-06-12,-0.0758,0.9765999999999999,
SKU0617,Meat Product 339,Meat,C,S002,PT Indo Fresh,WHMDN,Medan - Deli Serdang,BATCH6298,2025-07-01,2025-06-15,2025-07-19,70,15,5,3,0,0,3.31,80000,4.53,13.0,6,2,2.85,2.58,42.78,6.62,2.0,0.8592,FIFO,Expiring Soon,-2,2025-08-31,0.04769999999999999,0.8284999999999999,
SKU0618,Fresh Product 199,Fresh Produce,C,S006,PT Frozen Express,WHJKT,Jakarta - Cengkareng,BATCH3915,2025-07-05,2025-06-07,2025-07-12,66,426,92,61,1,0,36.6,1119,11.64,118.0,45,2,1.82,2.04,775.32,2.58,14.0,0.7955,FIFO,Expiring Soon,-1,2025-07-09,-0.0191,0.6434000000000001,
SKU0619,Dairy Product 202,Dairy,C,S003,PT Prima Distribusi,WHMDN,Medan - Deli Serdang,BATCH9857,2025-08-13,2025-06-25,2025-08-24,27,382,192,89,2,1,58.36,1412,6.55,181.0,64,2,1.5,1.69,574.45,4.58,23.0,0.7340000000000001,FEFO,Expiring Soon,-2,2025-08-13,-0.053099999999999994,0.7764,
SKU0620,Fresh Product 227,Fresh Produce,C,S005,PT Agro Raya,WHJKT,Jakarta - Cengkareng,BATCH2153,2025-09-01,2025-07-27,2025-09-05,8,72,22,39,2,1,12.42,389000,5.8,102.0,40,5,0.8,0.86,57.67,5.18,6.0,0.7541,FEFO,Low Stock,-1,2025-07-14,0.0855,0.6933,Fragile
SKU0621,Dairy Product 328,Dairy,B,S001,PT Segar Makmur,WHJKT,Jakarta - Cengkareng,BATCH5365,2025-03-23,2025-03-14,2025-04-11,170,324,66,52,0,1,56.52,1697,5.73,602.0,206,7,3.66,3.69,1185.61,5.23,22.0,0.9138,FEFO,Low Stock,0,2025-07-21,0.008,0.9425,
SKU0622,Frozen Product 482,Frozen,C,S008,PT Hygienic Supplies,WHMDN,Medan - Deli Serdang,BATCH2148,2025-05-21,2025-04-17,2026-02-28,111,421,135,40,3,1,49.87,1050,8.44,227.0,77,3,1.25,1.13,525.79,3.55,19.0,0.9318000000000001,FIFO,In Stock,-4,2025-09-09,0.07919999999999999,0.8387,
SKU0623,Beverages Product 400,Beverages,A,S008,PT Hygienic Supplies,WHJKT,Jakarta - Cengkareng,BATCH6880,2025-04-17,2025-03-27,2029-04-17,145,1,120,168,0,2,86.0,2496,12.73,1.291,431,10,4.54,4.18,4966.7,2.36,31.0,0.8848999999999999,FEFO,Low Stock,-1,2025-07-20,-0.0679,0.7173,Seasonal SKU
SKU0624,Bakery Product 437,Bakery,C,S006,PT Frozen Express,WHJKT,Jakarta - Cengkareng,BATCH4327,2025-05-15,2025-05-04,2025-05-19,117,39,9,12,2,1,7.28,243000,5.36,40.0,18,3,1.11,1.2,43.22,5.6,7.0,0.9323999999999999,FIFO,Low Stock,-3,2025-07-22,-0.0179,0.7745000000000001,
SKU0625,Meat Product 200,Meat,B,S002,PT Indo Fresh,WHSBY,Surabaya - Sidoarjo,BATCH8175,2025-05-08,2025-03-22,2025-05-15,124,104,16,33,1,1,9.81,360000,10.6,49.0,20,3,8.85,10.03,920.15,2.83,4.0,0.7318000000000001,FIFO,Expiring Soon,0,2025-08-23,-0.055999999999999994,0.9028,Seasonal SKU
SKU0626,Beverages Product 304,Beverages,C,S004,PT Nusantara Supplier,WHMDN,Medan - Deli Serdang,BATCH9856,2025-06-02,2025-04-22,2026-10-09,99,10,10,0,0,1,30.52,645000,0.33,330.0,116,7,7.49,7.48,74.94,91.56,12.0,0.8344,FEFO,Low Stock,0,2025-07-08,0.045899999999999996,0.8883,
SKU0627,Household Product 231,Household,A,S001,PT Segar Makmur,WHJKT,Jakarta - Cengkareng,BATCH6533,2025-06-15,2025-04-26,2026-10-07,86,260,24,22,3,0,13.3,437000,19.55,88.0,35,4,16.09,18.47,4184.67,1.53,5.0,0.8758,FIFO,In Stock,-1,2025-07-20,-0.043899999999999995,0.8208,Temperature controlled
SKU0628,Frozen Product 348,Frozen,C,S009,PT Beverage Nusantara,WHBDG,Bandung - Rancaekek,BATCH2180,2025-04-14,2025-04-12,2025-12-09,148,147,35,31,1,0,18.02,448000,8.16,84.0,30,3,2.75,3.02,404.81,3.68,8.0,0.8193,FIFO,In Stock,-1,2025-07-09,-0.0931,0.7062,
SKU0629,Frozen Product 471,Frozen,A,S010,PT DailyDairy,WHJKT,Jakarta - Cengkareng,BATCH3138,2025-07-09,2025-07-09,2026-07-03,62,444,99,63,0,1,41.11,1100,10.8,64.0,23,1,6.49,6.74,2882.94,2.78,19.0,0.7476999999999999,FIFO,In Stock,-4,2025-06-21,0.0334,0.6755,Promotional item
SKU0630,Household Product 50,Household,C,S008,PT Hygienic Supplies,WHDPS,Denpasar - Tabanan,BATCH2047,2025-07-28,2025-06-06,2029-11-19,43,158,32,14,0,2,10.67,272000,14.81,233.0,84,14,4.53,4.53,715.57,2.03,6.0,0.9623,FIFO,Low Stock,-1,2025-08-26,-0.0213,0.7424,
SKU0631,Household Product 113,Household,B,S002,PT Indo Fresh,WHBDG,Bandung - Rancaekek,BATCH7586,2025-05-23,2025-05-03,2028-04-12,109,215,57,28,1,0,13.89,314000,15.48,152.0,55,7,4.77,5.26,1026.43,1.94,4.0,0.8194,FIFO,In Stock,-6,2025-06-14,-0.020099999999999996,0.7956,
SKU0632,Dairy Product 429,Dairy,C,S004,PT Nusantara Supplier,WHJKT,Jakarta - Cengkareng,BATCH6496,2025-04-11,2025-04-07,2025-04-23,151,198,30,22,0,2,15.93,473000,12.43,27.0,11,1,2.17,2.24,430.25,2.41,4.0,0.9262,FIFO,Expiring Soon,0,2025-08-05,0.0076,0.9681000000000001,Fragile
SKU0633,Dairy Product 190,Dairy,C,S009,PT Beverage Nusantara,WHBDG,Bandung - Rancaekek,BATCH1666,2025-05-20,2025-05-12,2025-06-03,112,34,2,3,2,3,4.22,97000,8.06,29.0,12,4,1.75,1.73,59.34,3.72,1.0,0.9193000000000001,FIFO,Expiring Soon,-3,2025-06-21,-0.0885,0.9454,
SKU0634,Beverages Product 9,Beverages,A,S008,PT Hygienic Supplies,WHJKT,Jakarta - Cengkareng,BATCH3939,2025-09-08,2025-07-11,2026-09-22,1,396,54,67,0,0,58.79,1684,6.74,443.0,149,5,7.1,6.63,2813.03,4.45,18.0,0.8776,FIFO,Low Stock,1,2025-06-11,-0.0021,0.6068,
SKU0635,Personal Product 214,Personal Care,B,S008,PT Hygienic Supplies,WHBDG,Bandung - Rancaekek,BATCH5439,2025-07-19,2025-06-16,2027-05-08,52,82,21,14,1,1,10.79,270000,7.6,24.0,13,1,11.51,11.92,943.99,3.95,3.0,0.8125,FEFO,In Stock,0,2025-07-19,0.0155,0.8561,
SKU0636,Dairy Product 355,Dairy,C,S001,PT Segar Makmur,WHDPS,Denpasar - Tabanan,BATCH9190,2025-07-25,2025-06-16,2025-08-23,46,231,2,35,1,0,23.25,640000,9.94,40.0,17,1,1.39,1.25,321.76,3.02,9.0,0.784,FIFO,Expiring Soon,0,2025-06-21,0.012,0.7498,
SKU0637,Seafood Product 215,Seafood,A,S001,PT Segar Makmur,WHDPS,Denpasar - Tabanan,BATCH2925,2025-07-11,2025-06-08,2025-07-17,60,232,39,40,0,0,25.99,796000,8.93,126.0,48,3,13.65,15.3,3166.38,3.36,3.0,0.8377,FIFO,Expiring Soon,1,2025-06-22,-0.0036,0.7145,
SKU0638,Beverages Product 277,Beverages,C,S009,PT Beverage Nusantara,WHBDG,Bandung - Rancaekek,BATCH4409,2025-05-14,2025-04-27,2029-11-16,118,146,105,41,3,0,86.59,1932,1.69,396.0,136,3,4.0,4.4,583.3,17.79,29.0,0.9235,FIFO,Low Stock,0,2025-08-16,-0.0319,0.9288,High return rate
SKU0639,Beverages Product 496,Beverages,A,S008,PT Hygienic Supplies,WHMDN,Medan - Deli Serdang,BATCH1706,2025-07-26,2025-07-23,2027-06-18,45,890,215,105,0,2,89.25,2146,9.97,274.0,95,2,2.28,2.23,2024.93,3.01,29.0,0.9126000000000001,FEFO,In Stock,1,2025-08-04,-0.057300000000000004,0.7940999999999999,
SKU0640,Meat Product 316,Meat,C,S008,PT Hygienic Supplies,WHJKT,Jakarta - Cengkareng,BATCH9804,2025-08-14,2025-08-03,2025-08-20,26,60,16,4,0,0,5.79,190000,10.36,15.0,9,1,8.13,9.16,487.71,2.9,1.0,0.7940999999999999,FIFO,Expiring Soon,-1,2025-09-06,0.06559999999999999,0.8484,
SKU0641,Fresh Product 459,Fresh Produce,B,S004,PT Nusantara Supplier,WHMDN,Medan - Deli Serdang,BATCH6340,2025-04-11,2025-03-16,2025-04-23,151,365,150,72,0,0,55.88,1998,6.53,169.0,57,2,2.48,2.43,906.73,4.59,28.0,0.8108,FIFO,Expiring Soon,-1,2025-06-15,-0.0708,0.8943000000000001,
SKU0642,Meat Product 57,Meat,B,S006,PT Frozen Express,WHBDG,Bandung - Rancaekek,BATCH7759,2025-08-15,2025-06-21,2025-08-27,25,282,69,23,3,2,34.71,1223,8.12,210.0,71,4,4.46,4.87,1258.43,3.69,11.0,0.7774,FIFO,Expiring Soon,4,2025-07-23,0.060599999999999994,0.8649,
SKU0643,Fresh Product 300,Fresh Produce,C,S008,PT Hygienic Supplies,WHJKT,Jakarta - Cengkareng,BATCH4541,2025-05-21,2025-03-23,2025-05-26,111,628,96,24,1,1,58.18,1497,10.79,178.0,62,2,0.79,0.91,495.87,2.78,26.0,0.7108,FEFO,Expiring Soon,2,2025-08-18,-0.07490000000000001,0.8833,
SKU0644,Dairy Product 369,Dairy,C,S004,PT Nusantara Supplier,WHSBY,Surabaya - Sidoarjo,BATCH6503,2025-07-02,2025-06-24,2025-07-15,69,218,66,64,0,1,25.17,899000,8.66,78.0,28,2,2.71,2.75,590.67,3.46,10.0,0.7553,FIFO,Expiring Soon,-7,2025-06-13,-0.0152,0.6465000000000001,
SKU0645,Meat Product 57,Meat,C,S008,PT Hygienic Supplies,WHMDN,Medan - Deli Serdang,BATCH6629,2025-05-25,2025-05-11,2025-06-04,107,23,7,7,3,0,2.28,53000,10.09,17.0,10,3,10.86,12.39,249.81,2.97,1.0,0.7475,FEFO,Expiring Soon,1,2025-06-24,0.0663,0.7946,
SKU0646,Household Product 488,Household,C,S010,PT DailyDairy,WHBDG,Bandung - Rancaekek,BATCH4763,2025-04-15,2025-04-10,2029-05-21,147,29,13,1,1,1,3.49,87000,8.31,12.0,9,1,8.81,8.37,255.56,3.61,2.0,0.9401999999999999,FEFO,In Stock,0,2025-07-05,-0.0177,0.7075,
SKU0647,Personal Product 303,Personal Care,A,S008,PT Hygienic Supplies,WHMDN,Medan - Deli Serdang,BATCH8014,2025-06-30,2025-05-14,2026-07-29,71,181,61,34,1,3,22.93,576000,7.89,40.0,17,1,18.9,19.7,3420.79,3.8,10.0,0.8345,FIFO,In Stock,-6,2025-08-09,0.0036,0.6764,
SKU0648,Pantry Product 457,Pantry,C,S010,PT DailyDairy,WHBDG,Bandung - Rancaekek,BATCH7844,2025-04-16,2025-04-14,2026-04-26,146,5,2,3,0,1,1.52,36000,3.29,24.0,9,10,0.87,0.79,4.34,9.12,3.0,0.833,FIFO,Low Stock,2,2025-07-11,-0.025699999999999997,0.6371,
SKU0649,Frozen Product 218,Frozen,B,S009,PT Beverage Nusantara,WHMDN,Medan - Deli Serdang,BATCH2605,2025-05-10,2025-04-12,2026-05-03,122,241,56,57,1,2,26.78,745000,9.0,85.0,31,2,4.66,4.32,1122.1,3.33,9.0,0.9197,FEFO,In Stock,4,2025-08-10,0.0049,0.955,Seasonal SKU
SKU0650,Beverages Product 209,Beverages,C,S004,PT Nusantara Supplier,WHBDG,Bandung - Rancaekek,BATCH4916,2025-06-10,2025-04-30,2028-02-05,91,833,66,147,0,1,65.73,2503,12.67,305.0,108,3,0.39,0.38,322.79,2.37,25.0,0.7068000000000001,FIFO,In Stock,-1,2025-09-07,0.0834,0.7356999999999999,
SKU0651,Seafood Product 361,Seafood,B,S008,PT Hygienic Supplies,WHDPS,Denpasar - Tabanan,BATCH8452,2025-04-13,2025-03-15,2025-04-16,149,126,18,10,3,1,10.99,300000,11.46,24.0,13,1,14.47,15.58,1822.79,2.62,3.0,0.9269,FIFO,Expiring Soon,0,2025-06-11,-0.084,0.7039,
SKU0652,Household Product 190,Household,B,S008,PT Hygienic Supplies,WHJKT,Jakarta - Cengkareng,BATCH7305,2025-04-02,2025-02-04,2026-08-24,160,81,40,41,0,0,19.32,671000,4.19,299.0,106,10,14.59,15.51,1182.05,7.16,8.0,0.8946,FEFO,Low Stock,0,2025-07-04,-0.021,0.6378,Fragile
SKU0653,Beverages Product 358,Beverages,C,S010,PT DailyDairy,WHDPS,Denpasar - Tabanan,BATCH2326,2025-04-15,2025-03-07,2027-06-13,147,37,5,6,0,0,5.03,114000,7.36,10.0,5,1,4.69,4.8,173.38,4.08,4.0,0.8759,FEFO,In Stock,-1,2025-09-02,-0.0202,0.8478,
SKU0654,Personal Product 187,Personal Care,A,S001,PT Segar Makmur,WHJKT,Jakarta - Cengkareng,BATCH8624,2025-06-03,2025-04-25,2028-06-20,98,326,30,16,1,3,24.56,594000,13.27,376.0,130,10,12.67,14.42,4129.51,2.26,9.0,0.7563,FIFO,Low Stock,-2,2025-07-25,-0.0115,0.825,
SKU0655,Pantry Product 361,Pantry,B,S002,PT Indo Fresh,WHDPS,Denpasar - Tabanan,BATCH6487,2025-07-19,2025-07-04,2027-04-28,52,186,29,8,0,0,13.16,322000,14.13,85.0,32,4,5.02,4.61,933.4,2.12,3.0,0.8984000000000001,FIFO,In Stock,-4,2025-06-18,-0.0621,0.9462999999999999,
SKU0656,Personal Product 298,Personal Care,B,S004,PT Nusantara Supplier,WHBDG,Bandung - Rancaekek,BATCH5380,2025-06-19,2025-05-18,2028-06-10,82,62,20,7,4,2,6.36,236000,9.75,140.0,51,14,14.84,13.9,920.12,3.08,2.0,0.7720999999999999,FEFO,Low Stock,3,2025-08-05,0.0783,0.7140000000000001,Promotional item
SKU0657,Seafood Product 249,Seafood,B,S009,PT Beverage Nusantara,WHDPS,Denpasar - Tabanan,BATCH9714,2025-08-09,2025-06-27,2025-08-19,31,100,26,2,0,0,8.98,262000,11.14,42.0,15,3,8.86,9.22,886.2,2.69,2.0,0.8597,FEFO,Expiring Soon,-3,2025-07-14,-0.0626,0.8842,
SKU0658,Household Product 485,Household,B,S002,PT Indo Fresh,WHBDG,Bandung - Rancaekek,BATCH2313,2025-05-15,2025-04-20,2026-11-09,117,99,16,21,2,1,8.43,221000,11.74,59.0,25,4,19.15,20.54,1896.22,2.55,4.0,0.941,FIFO,In Stock,2,2025-08-04,0.079,0.7153,
SKU0659,Fresh Product 85,Fresh Produce,C,S005,PT Agro Raya,WHJKT,Jakarta - Cengkareng,BATCH9131,2025-03-15,2025-03-06,2025-03-20,178,342,161,18,0,0,67.21,1564,5.09,207.0,73,2,0.54,0.5,185.74,5.9,24.0,0.9889,FIFO,Expiring Soon,1,2025-07-05,-0.006500000000000001,0.7720999999999999,
SKU0660,Fresh Product 214,Fresh Produce,C,S009,PT Beverage Nusantara,WHBDG,Bandung - Rancaekek,BATCH7883,2025-05-11,2025-04-13,2025-05-19,121,389,19,64,1,1,39.41,871000,9.87,119.0,40,2,0.87,0.88,337.3,3.04,15.0,0.9079999999999999,FIFO,Expiring Soon,4,2025-08-03,0.040999999999999995,0.861,
SKU0661,Fresh Product 411,Fresh Produce,B,S004,PT Nusantara Supplier,WHDPS,Denpasar - Tabanan,BATCH7745,2025-03-28,2025-02-19,2025-04-05,165,766,87,9,0,0,40.19,1401,19.06,69.0,29,1,1.48,1.68,1135.37,1.57,16.0,0.9065000000000001,FEFO,Expiring Soon,2,2025-06-18,-0.098,0.7216,
SKU0662,Seafood Product 304,Seafood,B,S009,PT Beverage Nusantara,WHDPS,Denpasar - Tabanan,BATCH5982,2025-05-19,2025-04-13,2025-05-29,113,154,28,23,2,1,12.22,462000,12.6,23.0,11,1,10.76,10.14,1656.87,2.38,3.0,0.7761,FIFO,Expiring Soon,0,2025-08-01,-0.029500000000000002,0.9329999999999999,
SKU0663,Meat Product 248,Meat,C,S006,PT Frozen Express,WHSBY,Surabaya - Sidoarjo,BATCH6785,2025-08-28,2025-08-10,2025-09-06,12,120,39,5,5,0,13.98,472000,8.58,70.0,28,3,2.49,2.82,298.72,3.5,6.0,0.8691,FEFO,Expiring Soon,5,2025-08-19,0.0735,0.6341,
SKU0664,Dairy Product 275,Dairy,C,S005,PT Agro Raya,WHBDG,Bandung - Rancaekek,BATCH3514,2025-07-27,2025-07-17,2025-08-25,44,79,20,14,1,0,16.51,515000,4.78,131.0,48,5,3.93,4.48,310.3,6.27,13.0,0.8753,FIFO,Low Stock,-4,2025-08-26,-0.0907,0.8389,Promotional item
SKU0665,Pantry Product 226,Pantry,C,S005,PT Agro Raya,WHSBY,Surabaya - Sidoarjo,BATCH1568,2025-07-24,2025-06-12,2027-09-17,47,132,38,19,0,2,11.15,386000,11.84,174.0,63,10,4.93,5.43,650.97,2.53,3.0,0.9937,FEFO,Low Stock,0,2025-07-27,0.07769999999999999,0.6371,Fragile
SKU0666,Pantry Product 84,Pantry,C,S009,PT Beverage Nusantara,WHSBY,Surabaya - Sidoarjo,BATCH7628,2025-08-09,2025-06-11,2026-09-29,31,392,49,44,3,0,25.81,881000,15.19,87.0,35,2,1.73,1.74,678.0,1.98,9.0,0.7601,FEFO,In Stock,0,2025-08-22,0.06570000000000001,0.6796,
SKU0667,Personal Product 80,Personal Care,C,S001,PT Segar Makmur,WHDPS,Denpasar - Tabanan,BATCH5842,2025-05-03,2025-04-03,2028-03-11,129,143,42,22,0,1,12.74,444000,11.22,104.0,40,5,4.92,4.98,703.6,2.67,2.0,0.9301999999999999,FEFO,In Stock,2,2025-06-28,0.0379,0.6048,
SKU0668,Household Product 374,Household,A,S008,PT Hygienic Supplies,WHSBY,Surabaya - Sidoarjo,BATCH8847,2025-03-17,2025-01-19,2026-11-02,176,164,29,11,2,0,16.46,584000,9.96,105.0,39,4,15.24,15.36,2499.28,3.01,7.0,0.9037000000000001,FIFO,In Stock,1,2025-08-23,-0.0132,0.8420000000000001,
SKU0669,Fresh Product 13,Fresh Produce,B,S007,PT Bakerindo,WHDPS,Denpasar - Tabanan,BATCH6855,2025-07-15,2025-07-10,2025-07-25,56,560,93,149,1,0,58.55,1375,9.56,616.0,206,7,2.36,2.36,1319.3,3.14,14.0,0.7905,FEFO,Low Stock,-1,2025-09-02,-0.025699999999999997,0.6503,
SKU0670,Dairy Product 270,Dairy,C,S004,PT Nusantara Supplier,WHSBY,Surabaya - Sidoarjo,BATCH2369,2025-07-21,2025-06-17,2025-07-28,50,77,54,23,0,2,35.97,1303,2.14,541.0,181,10,3.88,4.15,298.54,14.01,7.0,0.9362999999999999,FEFO,Low Stock,0,2025-06-15,0.0174,0.8645999999999999,
SKU0671,Fresh Product 263,Fresh Produce,C,S007,PT Bakerindo,WHBDG,Bandung - Rancaekek,BATCH9381,2025-05-07,2025-03-08,2025-05-15,125,410,95,98,0,2,48.65,1854,8.43,738.0,252,10,0.87,0.84,356.95,3.56,21.0,0.7282,FIFO,Low Stock,7,2025-06-16,0.0513,0.9565,
SKU0672,Dairy Product 438,Dairy,C,S007,PT Bakerindo,WHSBY,Surabaya - Sidoarjo,BATCH1199,2025-06-03,2025-05-16,2025-06-21,98,131,56,61,0,1,28.91,990000,4.53,95.0,37,2,3.31,3.48,433.87,6.62,6.0,0.8787,FEFO,Expiring Soon,5,2025-07-27,0.085,0.8946999999999999,
SKU0673,Frozen Product 288,Frozen,C,S002,PT Indo Fresh,WHBDG,Bandung - Rancaekek,BATCH8249,2025-05-19,2025-05-01,2026-03-01,113,62,41,21,0,0,13.64,386000,4.55,46.0,19,2,7.88,7.95,488.85,6.6,4.0,0.8606999999999999,FIFO,In Stock,2,2025-07-17,-0.0756,0.8759999999999999,
SKU0674,Bakery Product 428,Bakery,C,S010,PT DailyDairy,WHDPS,Denpasar - Tabanan,BATCH4404,2025-08-18,2025-07-30,2025-08-21,22,791,236,63,0,2,58.46,1422,13.53,268.0,93,3,0.79,0.75,624.73,2.22,18.0,0.8025,FEFO,Expiring Soon,-2,2025-07-04,-0.09820000000000001,0.787,
SKU0675,Fresh Product 492,Fresh Produce,C,S010,PT DailyDairy,WHMDN,Medan - Deli Serdang,BATCH7708,2025-08-18,2025-07-09,2025-08-21,22,73,6,2,0,2,8.22,232000,8.88,90.0,32,7,1.68,1.69,122.83,3.38,5.0,0.8395999999999999,FEFO,Low Stock,-4,2025-07-18,-0.0709,0.9397,
SKU0676,Frozen Product 291,Frozen,B,S003,PT Prima Distribusi,WHBDG,Bandung - Rancaekek,BATCH5742,2025-07-24,2025-06-19,2026-04-27,47,104,29,36,1,0,19.87,641000,5.23,215.0,76,7,7.8,7.73,811.11,5.73,4.0,0.8604999999999999,FEFO,Low Stock,-1,2025-09-04,-0.0877,0.9505,
SKU0677,Seafood Product 300,Seafood,B,S005,PT Agro Raya,WHMDN,Medan - Deli Serdang,BATCH4678,2025-04-19,2025-04-18,2025-04-29,143,190,19,34,0,1,21.05,482000,9.03,99.0,36,3,8.7,9.29,1652.2,3.32,6.0,0.8998,FIFO,Expiring Soon,3,2025-08-21,0.0973,0.691,
SKU0678,Personal Product 428,Personal Care,A,S008,PT Hygienic Supplies,WHJKT,Jakarta - Cengkareng,BATCH5713,2025-03-26,2025-02-28,2029-12-18,167,217,46,23,0,1,16.32,617000,13.3,124.0,42,5,23.71,26.59,5145.7,2.26,4.0,0.846,FIFO,In Stock,0,2025-07-09,-0.0277,0.8876999999999999,
SKU0679,Pantry Product 15,Pantry,A,S002,PT Indo Fresh,WHSBY,Surabaya - Sidoarjo,BATCH6927,2025-05-06,2025-03-30,2026-09-19,126,450,47,42,3,3,28.73,1111,15.66,132.0,46,3,7.23,7.16,3253.1,1.92,11.0,0.8229000000000001,FEFO,In Stock,-4,2025-06-29,0.0653,0.6228,
